run,array_type,size,algorithm,time_us,char_comparisons,seed
9,"reverse_sorted",1500,"QuickSort",202,228014,20268596
9,"reverse_sorted",1500,"MergeSort",487,13373,20268596
9,"reverse_sorted",1500,"StringQuickSort",37,13716,20268596
9,"reverse_sorted",1500,"StringMergeSort",929,6023,20268596
9,"reverse_sorted",1500,"MSDRadixSort",272,3663,20268596
9,"reverse_sorted",1500,"MSDRadixQuickSort",119,8116,20268596
9,"reverse_sorted",1600,"QuickSort",211,238567,20268596
9,"reverse_sorted",1600,"MergeSort",524,14354,20268596
9,"reverse_sorted",1600,"StringQuickSort",39,14752,20268596
9,"reverse_sorted",1600,"StringMergeSort",966,6402,20268596
9,"reverse_sorted",1600,"MSDRadixSort",307,3893,20268596
9,"reverse_sorted",1600,"MSDRadixQuickSort",137,8647,20268596
9,"reverse_sorted",1700,"QuickSort",213,240611,20268596
9,"reverse_sorted",1700,"MergeSort",566,15243,20268596
9,"reverse_sorted",1700,"StringQuickSort",42,15810,20268596
9,"reverse_sorted",1700,"StringMergeSort",1052,6780,20268596
9,"reverse_sorted",1700,"MSDRadixSort",321,4124,20268596
9,"reverse_sorted",1700,"MSDRadixQuickSort",136,9167,20268596
9,"reverse_sorted",1800,"QuickSort",223,244150,20268596
9,"reverse_sorted",1800,"MergeSort",597,15910,20268596
9,"reverse_sorted",1800,"StringQuickSort",47,16871,20268596
9,"reverse_sorted",1800,"StringMergeSort",1085,7014,20268596
9,"reverse_sorted",1800,"MSDRadixSort",344,4367,20268596
9,"reverse_sorted",1800,"MSDRadixQuickSort",145,9703,20268596
9,"reverse_sorted",1900,"QuickSort",219,243204,20268596
9,"reverse_sorted",1900,"MergeSort",683,16750,20268596
9,"reverse_sorted",1900,"StringQuickSort",52,18007,20268596
9,"reverse_sorted",1900,"StringMergeSort",1115,7362,20268596
9,"reverse_sorted",1900,"MSDRadixSort",340,4608,20268596
9,"reverse_sorted",1900,"MSDRadixQuickSort",154,10216,20268596
9,"reverse_sorted",2000,"QuickSort",226,245779,20268596
9,"reverse_sorted",2000,"MergeSort",723,17485,20268596
9,"reverse_sorted",2000,"StringQuickSort",54,19110,20268596
9,"reverse_sorted",2000,"StringMergeSort",1182,7700,20268596
9,"reverse_sorted",2000,"MSDRadixSort",382,4853,20268596
9,"reverse_sorted",2000,"MSDRadixQuickSort",172,10755,20268596
9,"reverse_sorted",2100,"QuickSort",230,257774,20268596
9,"reverse_sorted",2100,"MergeSort",753,18430,20268596
9,"reverse_sorted",2100,"StringQuickSort",51,20062,20268596
9,"reverse_sorted",2100,"StringMergeSort",1274,8004,20268596
9,"reverse_sorted",2100,"MSDRadixSort",421,5101,20268596
9,"reverse_sorted",2100,"MSDRadixQuickSort",185,11280,20268596
9,"reverse_sorted",2200,"QuickSort",254,282170,20268596
9,"reverse_sorted",2200,"MergeSort",743,19772,20268596
9,"reverse_sorted",2200,"StringQuickSort",56,21239,20268596
9,"reverse_sorted",2200,"StringMergeSort",1393,8600,20268596
9,"reverse_sorted",2200,"MSDRadixSort",433,5354,20268596
9,"reverse_sorted",2200,"MSDRadixQuickSort",182,11857,20268596
9,"reverse_sorted",2300,"QuickSort",265,298666,20268596
9,"reverse_sorted",2300,"MergeSort",846,21061,20268596
9,"reverse_sorted",2300,"StringQuickSort",68,22301,20268596
9,"reverse_sorted",2300,"StringMergeSort",1433,9143,20268596
9,"reverse_sorted",2300,"MSDRadixSort",443,5607,20268596
9,"reverse_sorted",2300,"MSDRadixQuickSort",187,12415,20268596
9,"reverse_sorted",2400,"QuickSort",288,325267,20268596
9,"reverse_sorted",2400,"MergeSort",882,22236,20268596
9,"reverse_sorted",2400,"StringQuickSort",65,23399,20268596
9,"reverse_sorted",2400,"StringMergeSort",1462,9585,20268596
9,"reverse_sorted",2400,"MSDRadixSort",440,5845,20268596
9,"reverse_sorted",2400,"MSDRadixQuickSort",194,12968,20268596
9,"reverse_sorted",2500,"QuickSort",311,346918,20268596
9,"reverse_sorted",2500,"MergeSort",922,23009,20268596
9,"reverse_sorted",2500,"StringQuickSort",69,24572,20268596
9,"reverse_sorted",2500,"StringMergeSort",1570,9790,20268596
9,"reverse_sorted",2500,"MSDRadixSort",483,6083,20268596
9,"reverse_sorted",2500,"MSDRadixQuickSort",217,13485,20268596
9,"reverse_sorted",2600,"QuickSort",328,369452,20268596
9,"reverse_sorted",2600,"MergeSort",977,24111,20268596
9,"reverse_sorted",2600,"StringQuickSort",70,25504,20268596
9,"reverse_sorted",2600,"StringMergeSort",1612,10187,20268596
9,"reverse_sorted",2600,"MSDRadixSort",499,6325,20268596
9,"reverse_sorted",2600,"MSDRadixQuickSort",208,14003,20268596
9,"reverse_sorted",2700,"QuickSort",349,392941,20268596
9,"reverse_sorted",2700,"MergeSort",1017,25445,20268596
9,"reverse_sorted",2700,"StringQuickSort",71,26924,20268596
9,"reverse_sorted",2700,"StringMergeSort",1722,10912,20268596
9,"reverse_sorted",2700,"MSDRadixSort",515,6566,20268596
9,"reverse_sorted",2700,"MSDRadixQuickSort",217,14511,20268596
9,"reverse_sorted",2800,"QuickSort",368,418307,20268596
9,"reverse_sorted",2800,"MergeSort",1075,26316,20268596
9,"reverse_sorted",2800,"StringQuickSort",74,27880,20268596
9,"reverse_sorted",2800,"StringMergeSort",1804,11193,20268596
9,"reverse_sorted",2800,"MSDRadixSort",520,6803,20268596
9,"reverse_sorted",2800,"MSDRadixQuickSort",227,15045,20268596
9,"reverse_sorted",2900,"QuickSort",406,438318,20268596
9,"reverse_sorted",2900,"MergeSort",1083,27153,20268596
9,"reverse_sorted",2900,"StringQuickSort",83,29199,20268596
9,"reverse_sorted",2900,"StringMergeSort",1876,11421,20268596
9,"reverse_sorted",2900,"MSDRadixSort",519,7043,20268596
9,"reverse_sorted",2900,"MSDRadixQuickSort",233,15580,20268596
9,"reverse_sorted",3000,"QuickSort",419,456084,20268596
9,"reverse_sorted",3000,"MergeSort",1121,28104,20268596
9,"reverse_sorted",3000,"StringQuickSort",79,30270,20268596
9,"reverse_sorted",3000,"StringMergeSort",2004,11888,20268596
9,"reverse_sorted",3000,"MSDRadixSort",569,7292,20268596
9,"reverse_sorted",3000,"MSDRadixQuickSort",245,16145,20268596
9,"nearly_sorted",100,"QuickSort",15,12771,20268596
9,"nearly_sorted",100,"MergeSort",26,709,20268596
9,"nearly_sorted",100,"StringQuickSort",3,596,20268596
9,"nearly_sorted",100,"StringMergeSort",47,336,20268596
9,"nearly_sorted",100,"MSDRadixSort",14,231,20268596
9,"nearly_sorted",100,"MSDRadixQuickSort",7,486,20268596
9,"nearly_sorted",200,"QuickSort",30,27849,20268596
9,"nearly_sorted",200,"MergeSort",51,1653,20268596
9,"nearly_sorted",200,"StringQuickSort",5,1391,20268596
9,"nearly_sorted",200,"StringMergeSort",93,733,20268596
9,"nearly_sorted",200,"MSDRadixSort",28,466,20268596
9,"nearly_sorted",200,"MSDRadixQuickSort",14,975,20268596
9,"nearly_sorted",300,"QuickSort",45,43159,20268596
9,"nearly_sorted",300,"MergeSort",84,2717,20268596
9,"nearly_sorted",300,"StringQuickSort",8,2288,20268596
9,"nearly_sorted",300,"StringMergeSort",149,1140,20268596
9,"nearly_sorted",300,"MSDRadixSort",43,704,20268596
9,"nearly_sorted",300,"MSDRadixQuickSort",22,1516,20268596
9,"nearly_sorted",400,"QuickSort",60,57452,20268596
9,"nearly_sorted",400,"MergeSort",110,3798,20268596
9,"nearly_sorted",400,"StringQuickSort",11,3262,20268596
9,"nearly_sorted",400,"StringMergeSort",201,1536,20268596
9,"nearly_sorted",400,"MSDRadixSort",58,954,20268596
9,"nearly_sorted",400,"MSDRadixQuickSort",29,2053,20268596
9,"nearly_sorted",500,"QuickSort",76,73618,20268596
9,"nearly_sorted",500,"MergeSort",150,5019,20268596
9,"nearly_sorted",500,"StringQuickSort",16,4264,20268596
9,"nearly_sorted",500,"StringMergeSort",277,2014,20268596
9,"nearly_sorted",500,"MSDRadixSort",80,1205,20268596
9,"nearly_sorted",500,"MSDRadixQuickSort",39,2607,20268596
9,"nearly_sorted",600,"QuickSort",98,86887,20268596
9,"nearly_sorted",600,"MergeSort",188,6126,20268596
9,"nearly_sorted",600,"StringQuickSort",17,4974,20268596
9,"nearly_sorted",600,"StringMergeSort",336,2346,20268596
9,"nearly_sorted",600,"MSDRadixSort",92,1440,20268596
9,"nearly_sorted",600,"MSDRadixQuickSort",45,3144,20268596
9,"nearly_sorted",700,"QuickSort",113,99439,20268596
9,"nearly_sorted",700,"MergeSort",231,7201,20268596
9,"nearly_sorted",700,"StringQuickSort",20,5992,20268596
9,"nearly_sorted",700,"StringMergeSort",385,2800,20268596
9,"nearly_sorted",700,"MSDRadixSort",105,1677,20268596
9,"nearly_sorted",700,"MSDRadixQuickSort",51,3647,20268596
9,"nearly_sorted",800,"QuickSort",123,117018,20268596
9,"nearly_sorted",800,"MergeSort",242,8489,20268596
9,"nearly_sorted",800,"StringQuickSort",22,6846,20268596
9,"nearly_sorted",800,"StringMergeSort",429,3253,20268596
9,"nearly_sorted",800,"MSDRadixSort",115,1913,20268596
9,"nearly_sorted",800,"MSDRadixQuickSort",58,4167,20268596
9,"nearly_sorted",900,"QuickSort",137,130430,20268596
9,"nearly_sorted",900,"MergeSort",290,9804,20268596
9,"nearly_sorted",900,"StringQuickSort",27,7844,20268596
9,"nearly_sorted",900,"StringMergeSort",528,3713,20268596
9,"nearly_sorted",900,"MSDRadixSort",141,2139,20268596
9,"nearly_sorted",900,"MSDRadixQuickSort",72,4659,20268596
9,"nearly_sorted",1000,"QuickSort",158,147023,20268596
9,"nearly_sorted",1000,"MergeSort",324,11188,20268596
9,"nearly_sorted",1000,"StringQuickSort",29,8963,20268596
9,"nearly_sorted",1000,"StringMergeSort",565,4267,20268596
9,"nearly_sorted",1000,"MSDRadixSort",166,2394,20268596
9,"nearly_sorted",1000,"MSDRadixQuickSort",80,5240,20268596
9,"nearly_sorted",1100,"QuickSort",188,166132,20268596
9,"nearly_sorted",1100,"MergeSort",381,12493,20268596
9,"nearly_sorted",1100,"StringQuickSort",35,9984,20268596
9,"nearly_sorted",1100,"StringMergeSort",628,4725,20268596
9,"nearly_sorted",1100,"MSDRadixSort",170,2632,20268596
9,"nearly_sorted",1100,"MSDRadixQuickSort",83,5748,20268596
9,"nearly_sorted",1200,"QuickSort",192,177754,20268596
9,"nearly_sorted",1200,"MergeSort",423,13745,20268596
9,"nearly_sorted",1200,"StringQuickSort",41,11119,20268596
9,"nearly_sorted",1200,"StringMergeSort",722,5144,20268596
9,"nearly_sorted",1200,"MSDRadixSort",188,2871,20268596
9,"nearly_sorted",1200,"MSDRadixQuickSort",97,6323,20268596
9,"nearly_sorted",1300,"QuickSort",211,194271,20268596
9,"nearly_sorted",1300,"MergeSort",463,14883,20268596
9,"nearly_sorted",1300,"StringQuickSort",43,12095,20268596
9,"nearly_sorted",1300,"StringMergeSort",773,5614,20268596
9,"nearly_sorted",1300,"MSDRadixSort",205,3111,20268596
9,"nearly_sorted",1300,"MSDRadixQuickSort",108,6891,20268596
9,"nearly_sorted",1400,"QuickSort",221,210281,20268596
9,"nearly_sorted",1400,"MergeSort",483,16189,20268596
9,"nearly_sorted",1400,"StringQuickSort",43,12784,20268596
9,"nearly_sorted",1400,"StringMergeSort",872,6132,20268596
9,"nearly_sorted",1400,"MSDRadixSort",242,3356,20268596
9,"nearly_sorted",1400,"MSDRadixQuickSort",120,7476,20268596
9,"nearly_sorted",1500,"QuickSort",258,228976,20268596
9,"nearly_sorted",1500,"MergeSort",542,17650,20268596
9,"nearly_sorted",1500,"StringQuickSort",49,14109,20268596
9,"nearly_sorted",1500,"StringMergeSort",903,6646,20268596
9,"nearly_sorted",1500,"MSDRadixSort",247,3595,20268596
9,"nearly_sorted",1500,"MSDRadixQuickSort",125,7997,20268596
9,"nearly_sorted",1600,"QuickSort",254,232035,20268596
9,"nearly_sorted",1600,"MergeSort",579,19039,20268596
9,"nearly_sorted",1600,"StringQuickSort",55,15115,20268596
9,"nearly_sorted",1600,"StringMergeSort",993,7140,20268596
9,"nearly_sorted",1600,"MSDRadixSort",257,3831,20268596
9,"nearly_sorted",1600,"MSDRadixQuickSort",134,8554,20268596
9,"nearly_sorted",1700,"QuickSort",276,260218,20268596
9,"nearly_sorted",1700,"MergeSort",602,20467,20268596
9,"nearly_sorted",1700,"StringQuickSort",69,16735,20268596
9,"nearly_sorted",1700,"StringMergeSort",1076,7718,20268596
9,"nearly_sorted",1700,"MSDRadixSort",292,4073,20268596
9,"nearly_sorted",1700,"MSDRadixQuickSort",143,9150,20268596
9,"nearly_sorted",1800,"QuickSort",297,265595,20268596
9,"nearly_sorted",1800,"MergeSort",694,22202,20268596
9,"nearly_sorted",1800,"StringQuickSort",60,17270,20268596
9,"nearly_sorted",1800,"StringMergeSort",1102,8410,20268596
9,"nearly_sorted",1800,"MSDRadixSort",287,4309,20268596
9,"nearly_sorted",1800,"MSDRadixQuickSort",147,9665,20268596
9,"nearly_sorted",1900,"QuickSort",319,285417,20268596
9,"nearly_sorted",1900,"MergeSort",727,23618,20268596
9,"nearly_sorted",1900,"StringQuickSort",62,18539,20268596
9,"nearly_sorted",1900,"StringMergeSort",1183,8932,20268596
9,"nearly_sorted",1900,"MSDRadixSort",304,4541,20268596
9,"nearly_sorted",1900,"MSDRadixQuickSort",159,10228,20268596
9,"nearly_sorted",2000,"QuickSort",318,295995,20268596
9,"nearly_sorted",2000,"MergeSort",773,25229,20268596
9,"nearly_sorted",2000,"StringQuickSort",68,19262,20268596
9,"nearly_sorted",2000,"StringMergeSort",1297,9561,20268596
9,"nearly_sorted",2000,"MSDRadixSort",340,4807,20268596
9,"nearly_sorted",2000,"MSDRadixQuickSort",174,10812,20268596
9,"nearly_sorted",2100,"QuickSort",342,314985,20268596
9,"nearly_sorted",2100,"MergeSort",857,26809,20268596
9,"nearly_sorted",2100,"StringQuickSort",73,20737,20268596
9,"nearly_sorted",2100,"StringMergeSort",1363,10207,20268596
9,"nearly_sorted",2100,"MSDRadixSort",346,5058,20268596
9,"nearly_sorted",2100,"MSDRadixQuickSort",191,11403,20268596
9,"nearly_sorted",2200,"QuickSort",377,331027,20268596
9,"nearly_sorted",2200,"MergeSort",862,27839,20268596
9,"nearly_sorted",2200,"StringQuickSort",73,22071,20268596
9,"nearly_sorted",2200,"StringMergeSort",1430,10660,20268596
9,"nearly_sorted",2200,"MSDRadixSort",391,5287,20268596
9,"nearly_sorted",2200,"MSDRadixQuickSort",198,11967,20268596
9,"nearly_sorted",2300,"QuickSort",376,344242,20268596
9,"nearly_sorted",2300,"MergeSort",912,29224,20268596
9,"nearly_sorted",2300,"StringQuickSort",76,23044,20268596
9,"nearly_sorted",2300,"StringMergeSort",1474,11151,20268596
9,"nearly_sorted",2300,"MSDRadixSort",387,5532,20268596
9,"nearly_sorted",2300,"MSDRadixQuickSort",196,12554,20268596
9,"nearly_sorted",2400,"QuickSort",397,363031,20268596
9,"nearly_sorted",2400,"MergeSort",954,30730,20268596
9,"nearly_sorted",2400,"StringQuickSort",78,23856,20268596
9,"nearly_sorted",2400,"StringMergeSort",1538,11708,20268596
9,"nearly_sorted",2400,"MSDRadixSort",428,5769,20268596
9,"nearly_sorted",2400,"MSDRadixQuickSort",204,13137,20268596
9,"nearly_sorted",2500,"QuickSort",402,378370,20268596
9,"nearly_sorted",2500,"MergeSort",1013,32053,20268596
9,"nearly_sorted",2500,"StringQuickSort",84,24881,20268596
9,"nearly_sorted",2500,"StringMergeSort",1626,12256,20268596
9,"nearly_sorted",2500,"MSDRadixSort",414,6004,20268596
9,"nearly_sorted",2500,"MSDRadixQuickSort",209,13728,20268596
9,"nearly_sorted",2600,"QuickSort",446,393676,20268596
9,"nearly_sorted",2600,"MergeSort",1048,33510,20268596
9,"nearly_sorted",2600,"StringQuickSort",84,26233,20268596
9,"nearly_sorted",2600,"StringMergeSort",1698,12974,20268596
9,"nearly_sorted",2600,"MSDRadixSort",466,6254,20268596
9,"nearly_sorted",2600,"MSDRadixQuickSort",222,14443,20268596
9,"nearly_sorted",2700,"QuickSort",432,402284,20268596
9,"nearly_sorted",2700,"MergeSort",1104,34985,20268596
9,"nearly_sorted",2700,"StringQuickSort",91,27408,20268596
9,"nearly_sorted",2700,"StringMergeSort",1772,13660,20268596
9,"nearly_sorted",2700,"MSDRadixSort",471,6509,20268596
9,"nearly_sorted",2700,"MSDRadixQuickSort",231,15068,20268596
9,"nearly_sorted",2800,"QuickSort",457,427373,20268596
9,"nearly_sorted",2800,"MergeSort",1143,36309,20268596
9,"nearly_sorted",2800,"StringQuickSort",93,28331,20268596
9,"nearly_sorted",2800,"StringMergeSort",1817,14264,20268596
9,"nearly_sorted",2800,"MSDRadixSort",493,6763,20268596
9,"nearly_sorted",2800,"MSDRadixQuickSort",237,15661,20268596
9,"nearly_sorted",2900,"QuickSort",462,439248,20268596
9,"nearly_sorted",2900,"MergeSort",1187,37543,20268596
9,"nearly_sorted",2900,"StringQuickSort",99,30450,20268596
9,"nearly_sorted",2900,"StringMergeSort",1921,14655,20268596
9,"nearly_sorted",2900,"MSDRadixSort",501,7003,20268596
9,"nearly_sorted",2900,"MSDRadixQuickSort",249,16201,20268596
9,"nearly_sorted",3000,"QuickSort",435,449630,20268596
9,"nearly_sorted",3000,"MergeSort",1202,39073,20268596
9,"nearly_sorted",3000,"StringQuickSort",105,32434,20268596
9,"nearly_sorted",3000,"StringMergeSort",1945,15293,20268596
9,"nearly_sorted",3000,"MSDRadixSort",516,7245,20268596
9,"nearly_sorted",3000,"MSDRadixQuickSort",245,16839,20268596
10,"random",100,"QuickSort",19,15062,20269605
10,"random",100,"MergeSort",33,581,20269605
10,"random",100,"StringQuickSort",4,648,20269605
10,"random",100,"StringMergeSort",53,506,20269605
10,"random",100,"MSDRadixSort",18,173,20269605
10,"random",100,"MSDRadixQuickSort",8,191,20269605
10,"random",200,"QuickSort",37,28746,20269605
10,"random",200,"MergeSort",67,1457,20269605
10,"random",200,"StringQuickSort",9,1645,20269605
10,"random",200,"StringMergeSort",110,1148,20269605
10,"random",200,"MSDRadixSort",37,392,20269605
10,"random",200,"MSDRadixQuickSort",16,524,20269605
10,"random",300,"QuickSort",56,43380,20269605
10,"random",300,"MergeSort",111,2476,20269605
10,"random",300,"StringQuickSort",14,2396,20269605
10,"random",300,"StringMergeSort",170,1862,20269605
10,"random",300,"MSDRadixSort",50,607,20269605
10,"random",300,"MSDRadixQuickSort",23,907,20269605
10,"random",400,"QuickSort",73,62972,20269605
10,"random",400,"MergeSort",137,3621,20269605
10,"random",400,"StringQuickSort",18,3552,20269605
10,"random",400,"StringMergeSort",219,2658,20269605
10,"random",400,"MSDRadixSort",64,825,20269605
10,"random",400,"MSDRadixQuickSort",32,1395,20269605
10,"random",500,"QuickSort",91,75279,20269605
10,"random",500,"MergeSort",180,4840,20269605
10,"random",500,"StringQuickSort",23,4685,20269605
10,"random",500,"StringMergeSort",280,3489,20269605
10,"random",500,"MSDRadixSort",78,1038,20269605
10,"random",500,"MSDRadixQuickSort",41,1841,20269605
10,"random",600,"QuickSort",112,94122,20269605
10,"random",600,"MergeSort",223,6097,20269605
10,"random",600,"StringQuickSort",28,5726,20269605
10,"random",600,"StringMergeSort",346,4326,20269605
10,"random",600,"MSDRadixSort",95,1240,20269605
10,"random",600,"MSDRadixQuickSort",53,2315,20269605
10,"random",700,"QuickSort",143,110787,20269605
10,"random",700,"MergeSort",288,7424,20269605
10,"random",700,"StringQuickSort",37,7122,20269605
10,"random",700,"StringMergeSort",445,5207,20269605
10,"random",700,"MSDRadixSort",105,1471,20269605
10,"random",700,"MSDRadixQuickSort",60,2854,20269605
10,"random",800,"QuickSort",154,122993,20269605
10,"random",800,"MergeSort",310,8790,20269605
10,"random",800,"StringQuickSort",39,8139,20269605
10,"random",800,"StringMergeSort",490,6084,20269605
10,"random",800,"MSDRadixSort",123,1693,20269605
10,"random",800,"MSDRadixQuickSort",67,3398,20269605
10,"random",900,"QuickSort",179,139494,20269605
10,"random",900,"MergeSort",385,10197,20269605
10,"random",900,"StringQuickSort",50,8608,20269605
10,"random",900,"StringMergeSort",586,6999,20269605
10,"random",900,"MSDRadixSort",147,1923,20269605
10,"random",900,"MSDRadixQuickSort",81,4072,20269605
10,"random",1000,"QuickSort",194,156028,20269605
10,"random",1000,"MergeSort",400,11639,20269605
10,"random",1000,"StringQuickSort",51,10329,20269605
10,"random",1000,"StringMergeSort",601,7913,20269605
10,"random",1000,"MSDRadixSort",153,2156,20269605
10,"random",1000,"MSDRadixQuickSort",85,4707,20269605
10,"random",1100,"QuickSort",207,165938,20269605
10,"random",1100,"MergeSort",478,13072,20269605
10,"random",1100,"StringQuickSort",68,11161,20269605
10,"random",1100,"StringMergeSort",735,8832,20269605
10,"random",1100,"MSDRadixSort",178,2380,20269605
10,"random",1100,"MSDRadixQuickSort",94,5303,20269605
10,"random",1200,"QuickSort",233,187316,20269605
10,"random",1200,"MergeSort",531,14509,20269605
10,"random",1200,"StringQuickSort",65,12299,20269605
10,"random",1200,"StringMergeSort",772,9742,20269605
10,"random",1200,"MSDRadixSort",191,2618,20269605
10,"random",1200,"MSDRadixQuickSort",107,5824,20269605
10,"random",1300,"QuickSort",254,205019,20269605
10,"random",1300,"MergeSort",546,16032,20269605
10,"random",1300,"StringQuickSort",69,14972,20269605
10,"random",1300,"StringMergeSort",853,10670,20269605
10,"random",1300,"MSDRadixSort",216,2846,20269605
10,"random",1300,"MSDRadixQuickSort",124,6549,20269605
10,"random",1400,"QuickSort",295,220199,20269605
10,"random",1400,"MergeSort",611,17591,20269605
10,"random",1400,"StringQuickSort",77,14889,20269605
10,"random",1400,"StringMergeSort",898,11675,20269605
10,"random",1400,"MSDRadixSort",218,3106,20269605
10,"random",1400,"MSDRadixQuickSort",126,7328,20269605
10,"random",1500,"QuickSort",294,236603,20269605
10,"random",1500,"MergeSort",686,19138,20269605
10,"random",1500,"StringQuickSort",88,16201,20269605
10,"random",1500,"StringMergeSort",1034,12619,20269605
10,"random",1500,"MSDRadixSort",241,3355,20269605
10,"random",1500,"MSDRadixQuickSort",137,8108,20269605
10,"random",1600,"QuickSort",327,250397,20269605
10,"random",1600,"MergeSort",740,20703,20269605
10,"random",1600,"StringQuickSort",92,17060,20269605
10,"random",1600,"StringMergeSort",1043,13584,20269605
10,"random",1600,"MSDRadixSort",254,3604,20269605
10,"random",1600,"MSDRadixQuickSort",145,8712,20269605
10,"random",1700,"QuickSort",343,265964,20269605
10,"random",1700,"MergeSort",784,22326,20269605
10,"random",1700,"StringQuickSort",94,19077,20269605
10,"random",1700,"StringMergeSort",1125,14575,20269605
10,"random",1700,"MSDRadixSort",299,3852,20269605
10,"random",1700,"MSDRadixQuickSort",168,9174,20269605
10,"random",1800,"QuickSort",359,283746,20269605
10,"random",1800,"MergeSort",830,23957,20269605
10,"random",1800,"StringQuickSort",106,21179,20269605
10,"random",1800,"StringMergeSort",1197,15588,20269605
10,"random",1800,"MSDRadixSort",315,4110,20269605
10,"random",1800,"MSDRadixQuickSort",178,10130,20269605
10,"random",1900,"QuickSort",370,293408,20269605
10,"random",1900,"MergeSort",864,25509,20269605
10,"random",1900,"StringQuickSort",109,23197,20269605
10,"random",1900,"StringMergeSort",1265,16505,20269605
10,"random",1900,"MSDRadixSort",335,4357,20269605
10,"random",1900,"MSDRadixQuickSort",190,10821,20269605
10,"random",2000,"QuickSort",400,314825,20269605
10,"random",2000,"MergeSort",902,27213,20269605
10,"random",2000,"StringQuickSort",115,23645,20269605
10,"random",2000,"StringMergeSort",1345,17553,20269605
10,"random",2000,"MSDRadixSort",352,4598,20269605
10,"random",2000,"MSDRadixQuickSort",184,11672,20269605
10,"random",2100,"QuickSort",411,324167,20269605
10,"random",2100,"MergeSort",995,28858,20269605
10,"random",2100,"StringQuickSort",124,23920,20269605
10,"random",2100,"StringMergeSort",1392,18572,20269605
10,"random",2100,"MSDRadixSort",377,4863,20269605
10,"random",2100,"MSDRadixQuickSort",210,12456,20269605
10,"random",2200,"QuickSort",440,343511,20269605
10,"random",2200,"MergeSort",1033,30540,20269605
10,"random",2200,"StringQuickSort",127,24839,20269605
10,"random",2200,"StringMergeSort",1494,19608,20269605
10,"random",2200,"MSDRadixSort",392,5104,20269605
10,"random",2200,"MSDRadixQuickSort",215,13161,20269605
10,"random",2300,"QuickSort",476,364015,20269605
10,"random",2300,"MergeSort",1081,32288,20269605
10,"random",2300,"StringQuickSort",134,25457,20269605
10,"random",2300,"StringMergeSort",1595,20616,20269605
10,"random",2300,"MSDRadixSort",397,5378,20269605
10,"random",2300,"MSDRadixQuickSort",217,13669,20269605
10,"random",2400,"QuickSort",490,372920,20269605
10,"random",2400,"MergeSort",1128,33873,20269605
10,"random",2400,"StringQuickSort",141,29273,20269605
10,"random",2400,"StringMergeSort",1668,21568,20269605
10,"random",2400,"MSDRadixSort",406,5640,20269605
10,"random",2400,"MSDRadixQuickSort",226,14636,20269605
10,"random",2500,"QuickSort",531,400608,20269605
10,"random",2500,"MergeSort",1164,35718,20269605
10,"random",2500,"StringQuickSort",146,29747,20269605
10,"random",2500,"StringMergeSort",1741,22753,20269605
10,"random",2500,"MSDRadixSort",435,5907,20269605
10,"random",2500,"MSDRadixQuickSort",231,15231,20269605
10,"random",2600,"QuickSort",550,413458,20269605
10,"random",2600,"MergeSort",1210,37392,20269605
10,"random",2600,"StringQuickSort",151,32023,20269605
10,"random",2600,"StringMergeSort",1809,23664,20269605
10,"random",2600,"MSDRadixSort",459,6178,20269605
10,"random",2600,"MSDRadixQuickSort",244,16035,20269605
10,"random",2700,"QuickSort",573,426050,20269605
10,"random",2700,"MergeSort",1289,39230,20269605
10,"random",2700,"StringQuickSort",160,32422,20269605
10,"random",2700,"StringMergeSort",1873,24800,20269605
10,"random",2700,"MSDRadixSort",493,6446,20269605
10,"random",2700,"MSDRadixQuickSort",253,16960,20269605
10,"random",2800,"QuickSort",580,444531,20269605
10,"random",2800,"MergeSort",1358,40949,20269605
10,"random",2800,"StringQuickSort",170,33178,20269605
10,"random",2800,"StringMergeSort",1992,25813,20269605
10,"random",2800,"MSDRadixSort",514,6717,20269605
10,"random",2800,"MSDRadixQuickSort",265,18002,20269605
10,"random",2900,"QuickSort",611,460105,20269605
10,"random",2900,"MergeSort",1393,42734,20269605
10,"random",2900,"StringQuickSort",177,38405,20269605
10,"random",2900,"StringMergeSort",2107,26922,20269605
10,"random",2900,"MSDRadixSort",523,6993,20269605
10,"random",2900,"MSDRadixQuickSort",275,18558,20269605
10,"random",3000,"QuickSort",614,471654,20269605
10,"random",3000,"MergeSort",1456,44520,20269605
10,"random",3000,"StringQuickSort",184,36921,20269605
10,"random",3000,"StringMergeSort",2178,27907,20269605
10,"random",3000,"MSDRadixSort",540,7282,20269605
10,"random",3000,"MSDRadixQuickSort",285,19544,20269605
10,"reverse_sorted",100,"QuickSort",13,13409,20269605
10,"reverse_sorted",100,"MergeSort",29,657,20269605
10,"reverse_sorted",100,"StringQuickSort",2,636,20269605
10,"reverse_sorted",100,"StringMergeSort",47,374,20269605
10,"reverse_sorted",100,"MSDRadixSort",18,234,20269605
10,"reverse_sorted",100,"MSDRadixQuickSort",7,504,20269605
10,"reverse_sorted",200,"QuickSort",25,28560,20269605
10,"reverse_sorted",200,"MergeSort",54,1425,20269605
10,"reverse_sorted",200,"StringQuickSort",4,1279,20269605
10,"reverse_sorted",200,"StringMergeSort",95,743,20269605
10,"reverse_sorted",200,"MSDRadixSort",36,483,20269605
10,"reverse_sorted",200,"MSDRadixQuickSort",15,1027,20269605
10,"reverse_sorted",300,"QuickSort",35,38128,20269605
10,"reverse_sorted",300,"MergeSort",86,2340,20269605
